EmployeeID,Age,Gender,Department,JobLevel,YearsAtCompany,TotalExperience,Salary,TrainingHours,ProjectsCompleted,OvertimeHours,JobSatisfaction,WorkLifeBalance,ManagerRating,Absences,PromotionsLast5Yr,LastReviewScore,DistanceFromOffice,PerformanceScore,PerformanceLabel,SalaryPerExperience,TrainingEfficiency,OverallSatisfaction,AbsenceRate,CompanyLoyalty,PromotionVelocity,JobLevel_Encoded,Gender_Encoded,Dept_Finance,Dept_HR,Dept_IT,Dept_Marketing,Dept_Operations,Dept_R&D,Dept_Sales
EMP0656,36,Female,IT,Junior,12,19,30328,87.0,26,2,3.0,3,3.0,23.0,0,3.1,91,1,Low,1516.4,0.3,3.0,6.3,0.6,0.0,1,1,False,False,True,False,False,False,False
EMP0657,48,Female,IT,Mid,7,13,63683,75.0,8,6,1.0,1,4.0,14.0,2,9.8,60,3,High,4548.79,0.11,2.0,3.84,0.5,0.25,2,1,False,False,True,False,False,False,False
EMP0658,55,Female,IT,Mid,15,18,55579,42.0,3,5,4.0,3,1.0,13.0,0,6.0,99,2,Medium,2925.21,0.07,2.67,3.56,0.79,0.0,2,1,False,False,True,False,False,False,False
EMP0659,59,Female,Sales,Mid,12,19,70612,22.0,27,8,5.0,3,2.0,26.0,1,9.8,45,2,Medium,3530.6,1.17,3.33,7.12,0.6,0.077,2,1,False,False,False,False,False,False,True
EMP0660,54,Female,R&D,Senior,2,6,86794,26.0,25,11,5.0,1,4.0,19.0,0,4.0,61,2,Medium,12399.14,0.93,3.33,5.21,0.29,0.0,3,1,False,False,False,False,False,True,False
EMP0661,45,Male,IT,Lead,15,24,132888,57.0,18,14,3.0,1,4.0,3.0,3,7.1,56,3,High,5315.52,0.31,2.67,0.82,0.6,0.188,4,0,False,False,True,False,False,False,False
EMP0662,36,Female,Marketing,Mid,8,16,56749,36.0,22,19,3.0,3,2.0,27.0,2,4.4,2,2,Medium,3338.18,0.59,2.67,7.4,0.47,0.222,2,1,False,False,False,True,False,False,False
EMP0663,51,Male,Marketing,Mid,13,22,63763,5.0,1,2,5.0,5,1.0,13.0,1,8.5,45,2,Medium,2772.3,0.17,3.67,3.56,0.57,0.071,2,0,False,False,False,True,False,False,False
EMP0664,38,Female,R&D,Senior,12,16,100608,64.0,29,9,2.0,3,1.0,25.0,0,8.5,40,2,Medium,5918.12,0.45,2.0,6.85,0.71,0.0,3,1,False,False,False,False,False,True,False
EMP0665,26,Female,Sales,Mid,6,6,65450,5.0,16,0,4.0,4,2.0,3.0,3,3.8,24,1,Low,9350.0,2.67,3.33,0.82,0.86,0.429,2,1,False,False,False,False,False,False,True
EMP0666,50,Male,Operations,Junior,14,22,33675,49.0,7,18,4.0,4,4.0,5.0,1,9.4,29,3,High,1464.13,0.14,4.0,1.37,0.61,0.067,1,0,False,False,False,False,True,False,False
EMP0667,25,Male,HR,Mid,6,10,72078,21.0,3,18,2.0,4,1.0,29.0,0,4.4,67,1,Low,6552.55,0.14,2.33,7.95,0.55,0.0,2,0,False,True,False,False,False,False,False
EMP0668,31,Male,Finance,Junior,5,10,48460,87.0,23,12,2.0,2,2.0,8.0,2,7.3,68,2,Medium,4405.45,0.26,2.0,2.19,0.45,0.333,1,0,True,False,False,False,False,False,False
EMP0669,38,Male,Finance,Manager,1,4,176017,24.0,4,11,5.0,4,2.0,20.0,0,9.9,66,2,Medium,35203.4,0.16,3.67,5.48,0.2,0.0,5,0,True,False,False,False,False,False,False
EMP0670,31,Male,Operations,Junior,8,13,35643,78.0,9,0,3.0,5,2.0,11.0,1,9.2,84,2,Medium,2545.93,0.11,3.33,3.01,0.57,0.111,1,0,False,False,False,False,True,False,False
EMP0671,38,Female,IT,Mid,16,23,74908,89.0,5,18,3.0,2,3.0,28.0,1,9.7,54,2,Medium,3121.17,0.06,2.67,7.67,0.67,0.059,2,1,False,False,True,False,False,False,False
EMP0672,41,Female,Marketing,Mid,4,6,61560,71.0,19,15,3.0,2,3.0,25.0,1,5.4,53,1,Low,8794.29,0.26,2.67,6.85,0.57,0.2,2,1,False,False,False,True,False,False,False
EMP0673,45,Female,HR,Manager,11,15,174401,50.0,15,14,1.0,4,4.0,29.0,3,3.7,79,2,Medium,10900.06,0.29,3.0,7.95,0.69,0.25,5,1,False,True,False,False,False,False,False
EMP0674,26,Female,Marketing,Junior,0,1,47700,87.0,8,15,4.0,3,3.0,7.0,0,4.3,49,2,Medium,23850.0,0.09,3.33,1.92,0.0,0.0,1,1,False,False,False,True,False,False,False
EMP0675,55,Female,R&D,Junior,9,10,47580,47.0,6,10,5.0,1,1.0,23.0,0,6.5,32,1,Low,4325.45,0.12,2.33,6.3,0.82,0.0,1,1,False,False,False,False,False,True,False
EMP0676,27,Female,IT,Junior,10,16,45383,69.0,18,5,4.0,3,4.0,3.0,0,8.6,61,3,High,2669.59,0.26,3.67,0.82,0.59,0.0,1,1,False,False,True,False,False,False,False
EMP0677,23,Male,R&D,Junior,15,24,33170,98.0,19,10,5.0,3,1.0,26.0,2,4.1,42,2,Medium,1326.8,0.19,3.0,7.12,0.6,0.125,1,0,False,False,False,False,False,True,False
EMP0678,34,Female,Sales,Junior,13,22,30355,64.0,24,2,1.0,2,3.0,25.0,3,7.6,1,2,Medium,1319.78,0.37,2.0,6.85,0.57,0.214,1,1,False,False,False,False,False,False,True
EMP0679,32,Male,Sales,Senior,7,16,108810,59.0,15,14,4.0,2,5.0,24.0,3,5.3,63,2,Medium,6400.59,0.25,3.67,6.58,0.41,0.375,3,0,False,False,False,False,False,False,True
EMP0680,44,Female,Sales,Junior,16,21,39718,45.0,26,0,1.0,2,3.0,24.0,2,5.4,35,2,Medium,1805.36,0.57,2.0,6.58,0.73,0.118,1,1,False,False,False,False,False,False,True
EMP0681,37,Female,IT,Junior,17,20,30028,35.0,7,6,5.0,5,4.0,4.0,3,7.6,51,2,Medium,1429.9,0.19,4.67,1.1,0.81,0.167,1,1,False,False,True,False,False,False,False
EMP0682,52,Female,Finance,Lead,11,15,147599,57.0,10,0,2.0,5,3.0,5.0,2,6.3,71,2,Medium,9224.94,0.17,3.33,1.37,0.69,0.167,4,1,True,False,False,False,False,False,False
EMP0683,32,Male,Sales,Mid,16,16,67397,75.0,6,16,4.0,1,3.0,4.0,1,8.7,45,3,High,3964.53,0.08,2.67,1.1,0.94,0.059,2,0,False,False,False,False,False,False,True
EMP0684,37,Female,Sales,Mid,13,19,60894,37.0,14,8,1.0,2,1.0,18.0,1,4.1,77,1,Low,3044.7,0.37,1.33,4.93,0.65,0.071,2,1,False,False,False,False,False,False,True
EMP0685,29,Female,R&D,Mid,15,22,59019,10.0,17,12,4.0,4,1.0,26.0,3,8.5,65,2,Medium,2566.04,1.55,3.0,7.12,0.65,0.188,2,1,False,False,False,False,False,True,False
EMP0686,25,Male,Operations,Manager,13,21,165406,11.0,9,10,4.0,2,2.0,7.0,1,3.4,14,1,Low,7518.45,0.75,2.67,1.92,0.59,0.071,5,0,False,False,False,False,True,False,False
EMP0687,25,Male,Operations,Junior,8,15,44889,41.0,19,19,4.0,5,1.0,8.0,1,4.4,93,2,Medium,2805.56,0.45,3.33,2.19,0.5,0.111,1,0,False,False,False,False,True,False,False
EMP0688,46,Female,Operations,Lead,3,7,102024,38.0,5,5,3.0,2,4.0,14.0,1,7.6,3,2,Medium,12753.0,0.13,3.0,3.84,0.38,0.25,4,1,False,False,False,False,True,False,False
EMP0689,24,Male,Marketing,Senior,10,12,118607,70.0,23,0,1.0,5,4.0,3.0,0,9.0,24,3,High,9123.62,0.32,3.33,0.82,0.77,0.0,3,0,False,False,False,True,False,False,False
EMP0690,53,Female,Sales,Junior,5,14,43503,10.0,7,6,1.0,2,4.0,24.0,1,4.8,65,1,Low,2900.2,0.64,2.33,6.58,0.33,0.167,1,1,False,False,False,False,False,False,True
EMP0691,24,Male,IT,Manager,14,22,174943,35.0,19,11,4.0,4,5.0,14.0,0,5.3,48,3,High,7606.22,0.53,4.33,3.84,0.61,0.0,5,0,False,False,True,False,False,False,False
EMP0692,48,Male,Marketing,Junior,4,9,40303,51.0,20,19,2.0,1,4.0,6.0,2,6.8,10,2,Medium,4030.3,0.38,2.33,1.64,0.4,0.4,1,0,False,False,False,True,False,False,False
EMP0693,50,Female,IT,Junior,10,14,47138,30.0,26,18,4.0,4,1.0,7.0,2,4.5,13,2,Medium,3142.53,0.84,3.0,1.92,0.67,0.182,1,1,False,False,True,False,False,False,False
EMP0694,53,Male,Finance,Lead,17,19,125345,32.0,7,16,3.0,5,1.0,14.0,2,8.7,73,2,Medium,6267.25,0.21,3.0,3.84,0.85,0.111,4,0,True,False,False,False,False,False,False
EMP0695,40,Female,Sales,Senior,12,17,109505,12.0,24,3,5.0,3,4.0,18.0,2,8.4,14,3,High,6083.61,1.85,4.0,4.93,0.67,0.154,3,1,False,False,False,False,False,False,True
EMP0696,42,Male,IT,Senior,10,12,81906,51.0,2,2,3.0,4,3.0,14.0,2,4.0,10,1,Low,6300.46,0.04,3.33,3.84,0.77,0.182,3,0,False,False,True,False,False,False,False
EMP0697,26,Male,HR,Junior,13,22,37399,40.0,25,0,2.0,2,3.0,4.0,1,6.2,40,2,Medium,1626.04,0.61,2.33,1.1,0.57,0.071,1,0,False,True,False,False,False,False,False
EMP0698,39,Female,Finance,Mid,17,22,57961,57.0,23,17,4.0,1,3.0,18.0,1,8.4,23,3,High,2520.04,0.4,2.67,4.93,0.74,0.056,2,1,True,False,False,False,False,False,False
EMP0699,49,Male,Finance,Senior,18,21,106140,55.0,16,14,1.0,2,3.0,6.0,1,5.4,99,2,Medium,4824.55,0.29,2.0,1.64,0.82,0.053,3,0,True,False,False,False,False,False,False
EMP0700,43,Female,Finance,Mid,14,15,75794,23.0,13,7,4.0,2,5.0,5.0,2,7.4,55,3,High,4737.12,0.54,3.67,1.37,0.88,0.133,2,1,True,False,False,False,False,False,False
EMP0701,42,Female,Sales,Mid,8,15,70985,72.0,8,0,2.0,4,4.0,26.0,2,3.4,63,1,Low,4436.56,0.11,3.33,7.12,0.5,0.222,2,1,False,False,False,False,False,False,True
EMP0702,27,Female,Sales,Junior,7,10,42031,51.0,6,19,3.0,1,2.0,18.0,0,7.3,71,1,Low,3821.0,0.12,2.0,4.93,0.64,0.0,1,1,False,False,False,False,False,False,True
EMP0703,22,Male,Operations,Junior,19,27,45128,54.0,6,13,3.0,3,3.0,24.0,3,4.1,42,2,Medium,1611.71,0.11,3.0,6.58,0.68,0.15,1,0,False,False,False,False,True,False,False
EMP0704,26,Male,Finance,Lead,0,6,115663,9.0,9,3,5.0,2,4.0,27.0,1,8.8,99,2,Medium,16523.29,0.9,3.67,7.4,0.0,1.0,4,0,True,False,False,False,False,False,False
EMP0705,33,Female,Sales,Mid,3,4,51460,59.0,4,4,5.0,1,2.0,16.0,3,5.5,66,2,Medium,10292.0,0.07,2.67,4.38,0.6,0.75,2,1,False,False,False,False,False,False,True
EMP0706,47,Female,Operations,Manager,13,16,148561,1.0,27,12,4.0,3,1.0,9.0,2,5.0,79,3,High,8738.88,13.5,2.67,2.47,0.76,0.143,5,1,False,False,False,False,True,False,False
EMP0707,55,Female,IT,Mid,1,5,67800,14.0,11,14,3.0,2,3.0,18.0,2,8.9,73,2,Medium,11300.0,0.73,2.67,4.93,0.17,1.0,2,1,False,False,True,False,False,False,False
EMP0708,35,Male,HR,Senior,15,17,87766,2.0,5,5,2.0,1,2.0,10.0,2,3.4,47,1,Low,4875.89,1.67,1.67,2.74,0.83,0.125,3,0,False,True,False,False,False,False,False
EMP0709,47,Male,Sales,Junior,2,10,47812,42.0,25,0,5.0,4,1.0,14.0,3,5.8,81,2,Medium,4346.55,0.58,3.33,3.84,0.18,1.0,1,0,False,False,False,False,False,False,True
EMP0710,48,Female,Marketing,Mid,7,11,54378,30.0,17,18,3.0,2,3.0,9.0,0,5.6,52,2,Medium,4531.5,0.55,2.67,2.47,0.58,0.0,2,1,False,False,False,True,False,False,False
EMP0711,30,Female,Finance,Junior,5,6,37529,69.0,20,12,4.0,2,5.0,10.0,2,5.0,18,3,High,5361.29,0.29,3.67,2.74,0.71,0.333,1,1,True,False,False,False,False,False,False
EMP0712,47,Female,IT,Mid,15,17,70858,66.0,7,5,1.0,1,3.0,22.0,0,9.4,79,2,Medium,3936.56,0.1,1.67,6.03,0.83,0.0,2,1,False,False,True,False,False,False,False
EMP0713,43,Female,Operations,Mid,15,23,78869,55.0,27,14,4.0,2,5.0,2.0,0,8.3,18,3,High,3286.21,0.48,3.67,0.55,0.62,0.0,2,1,False,False,False,False,True,False,False
EMP0714,51,Female,IT,Manager,6,12,188607,62.0,15,15,4.0,3,5.0,29.0,1,3.4,24,2,Medium,14508.23,0.24,4.0,7.95,0.46,0.143,5,1,False,False,True,False,False,False,False
EMP0715,38,Male,IT,Senior,12,13,96939,74.0,25,15,3.0,2,5.0,2.0,3,8.0,23,3,High,6924.21,0.33,3.33,0.55,0.86,0.231,3,0,False,False,True,False,False,False,False
EMP0716,47,Male,Sales,Junior,12,20,47947,14.0,15,9,5.0,5,4.0,17.0,2,6.7,12,2,Medium,2283.19,1.0,4.67,4.66,0.57,0.154,1,0,False,False,False,False,False,False,True
EMP0717,57,Male,IT,Junior,4,7,41692,91.0,14,8,3.0,3,4.0,24.0,0,9.3,23,2,Medium,5211.5,0.15,3.33,6.58,0.5,0.0,1,0,False,False,True,False,False,False,False
EMP0718,22,Male,Sales,Junior,19,27,31040,9.0,13,8,1.0,1,5.0,10.0,3,5.2,21,2,Medium,1108.57,1.3,2.33,2.74,0.68,0.15,1,0,False,False,False,False,False,False,True
EMP0719,29,Female,Finance,Mid,17,18,52686,37.0,11,16,3.0,3,1.0,19.0,3,7.0,64,2,Medium,2772.95,0.29,2.33,5.21,0.89,0.167,2,1,True,False,False,False,False,False,False
EMP0720,56,Male,Operations,Senior,14,23,92666,46.0,28,16,2.0,5,5.0,25.0,2,6.5,90,2,Medium,3861.08,0.6,4.0,6.85,0.58,0.133,3,0,False,False,False,False,True,False,False
EMP0721,36,Female,HR,Manager,17,20,182119,56.0,13,16,4.0,5,2.0,28.0,1,6.4,72,2,Medium,8672.33,0.23,3.67,7.67,0.81,0.056,5,1,False,True,False,False,False,False,False
EMP0722,43,Male,IT,Junior,1,5,32553,51.0,26,11,5.0,2,5.0,21.0,1,6.2,94,3,High,5425.5,0.5,4.0,5.75,0.17,0.5,1,0,False,False,True,False,False,False,False
EMP0723,35,Male,Sales,Mid,9,10,51779,70.0,22,12,1.0,2,4.0,17.0,0,4.4,34,3,High,4707.18,0.31,2.33,4.66,0.82,0.0,2,0,False,False,False,False,False,False,True
EMP0724,47,Male,IT,Mid,12,21,63186,14.0,28,11,3.0,4,4.0,24.0,1,8.3,2,3,High,2872.09,1.87,3.67,6.58,0.55,0.077,2,0,False,False,True,False,False,False,False
EMP0725,49,Male,IT,Senior,17,17,96459,17.0,24,13,3.0,3,2.0,14.0,1,6.2,69,2,Medium,5358.83,1.33,2.67,3.84,0.94,0.056,3,0,False,False,True,False,False,False,False
EMP0726,44,Female,Marketing,Mid,14,20,70710,81.0,29,9,2.0,4,2.0,6.0,1,9.7,31,3,High,3367.14,0.35,2.67,1.64,0.67,0.067,2,1,False,False,False,True,False,False,False
EMP0727,35,Male,Sales,Senior,11,20,102219,87.0,9,18,3.0,5,3.0,9.0,3,4.8,97,3,High,4867.57,0.1,3.67,2.47,0.52,0.25,3,0,False,False,False,False,False,False,True
EMP0728,45,Female,Marketing,Senior,14,14,85057,1.0,10,1,3.0,2,1.0,14.0,2,7.8,68,2,Medium,5670.47,5.0,2.0,3.84,0.93,0.133,3,1,False,False,False,True,False,False,False
EMP0729,23,Male,Operations,Junior,12,19,48733,83.0,4,3,1.0,2,1.0,22.0,3,9.6,70,2,Medium,2436.65,0.05,1.33,6.03,0.6,0.231,1,0,False,False,False,False,True,False,False
EMP0730,47,Male,HR,Senior,17,19,99157,97.0,17,18,5.0,2,1.0,29.0,3,7.6,87,2,Medium,4957.85,0.17,2.67,7.95,0.85,0.167,3,0,False,True,False,False,False,False,False
EMP0731,35,Male,Operations,Junior,14,23,32262,42.0,14,6,4.0,1,4.0,19.0,2,9.1,19,3,High,1344.25,0.33,3.0,5.21,0.58,0.133,1,0,False,False,False,False,True,False,False
EMP0732,28,Female,Finance,Senior,10,15,99613,25.0,24,14,1.0,5,1.0,28.0,3,8.8,72,2,Medium,6225.81,0.92,2.33,7.67,0.62,0.273,3,1,True,False,False,False,False,False,False
EMP0733,24,Female,Finance,Mid,18,24,60308,70.0,18,14,4.0,2,3.0,9.0,0,5.5,13,3,High,2412.32,0.25,3.0,2.47,0.72,0.0,2,1,True,False,False,False,False,False,False
EMP0734,44,Male,HR,Mid,2,11,66776,37.0,11,5,2.0,5,3.0,12.0,0,7.2,65,2,Medium,5564.67,0.29,3.33,3.29,0.17,0.0,2,0,False,True,False,False,False,False,False
EMP0735,39,Male,HR,Lead,6,6,117492,93.0,16,2,3.0,2,1.0,14.0,3,4.1,6,2,Medium,16784.57,0.17,2.0,3.84,0.86,0.429,4,0,False,True,False,False,False,False,False
EMP0736,59,Female,IT,Lead,13,18,120746,41.0,1,5,5.0,3,2.0,22.0,1,6.7,71,2,Medium,6355.05,0.02,3.33,6.03,0.68,0.071,4,1,False,False,True,False,False,False,False
EMP0737,56,Male,IT,Lead,13,19,105188,4.0,29,15,3.0,5,3.0,17.0,3,4.6,27,2,Medium,5259.4,5.8,3.67,4.66,0.65,0.214,4,0,False,False,True,False,False,False,False
EMP0738,36,Male,IT,Mid,12,17,58802,10.0,7,1,5.0,4,2.0,22.0,1,8.2,79,1,Low,3266.78,0.64,3.67,6.03,0.67,0.077,2,0,False,False,True,False,False,False,False
EMP0739,46,Female,Finance,Senior,11,14,109680,64.0,28,6,5.0,1,4.0,3.0,3,6.7,52,3,High,7312.0,0.43,3.33,0.82,0.73,0.25,3,1,True,False,False,False,False,False,False
EMP0740,58,Female,Sales,Mid,8,8,55057,33.0,10,10,5.0,4,3.0,19.0,0,5.9,98,2,Medium,6117.44,0.29,4.0,5.21,0.89,0.0,2,1,False,False,False,False,False,False,True
EMP0741,49,Male,Operations,Lead,0,8,136766,0.0,9,6,1.0,5,2.0,16.0,1,4.9,87,1,Low,15196.22,9.0,2.67,4.38,0.0,1.0,4,0,False,False,False,False,True,False,False
EMP0742,31,Female,Marketing,Mid,18,21,58864,82.0,27,3,1.0,2,1.0,27.0,0,10.0,48,2,Medium,2675.64,0.33,1.33,7.4,0.82,0.0,2,1,False,False,False,True,False,False,False
EMP0743,38,Female,IT,Manager,10,16,175718,1.0,28,19,5.0,5,4.0,2.0,3,3.5,88,2,Medium,10336.35,14.0,4.67,0.55,0.59,0.273,5,1,False,False,True,False,False,False,False
EMP0744,43,Male,Sales,Manager,18,24,156445,84.0,28,6,3.0,1,5.0,20.0,2,3.3,79,3,High,6257.8,0.33,3.0,5.48,0.72,0.105,5,0,False,False,False,False,False,False,True
EMP0745,47,Female,Operations,Senior,17,18,85796,19.0,25,3,4.0,5,5.0,20.0,1,4.5,99,2,Medium,4515.58,1.25,4.67,5.48,0.89,0.056,3,1,False,False,False,False,True,False,False
EMP0746,46,Female,Operations,Junior,11,11,44450,60.0,3,11,5.0,2,1.0,1.0,1,9.8,68,3,High,3704.17,0.05,2.67,0.27,0.92,0.083,1,1,False,False,False,False,True,False,False
EMP0747,38,Male,Marketing,Junior,0,7,36363,86.0,22,4,2.0,4,3.0,3.0,3,9.9,44,3,High,4545.38,0.25,3.0,0.82,0.0,3.0,1,0,False,False,False,True,False,False,False
EMP0748,34,Male,IT,Lead,18,25,108123,20.0,23,18,5.0,3,3.0,0.0,3,7.6,17,3,High,4158.58,1.1,3.67,0.0,0.69,0.158,4,0,False,False,True,False,False,False,False
EMP0749,41,Male,IT,Junior,19,25,38222,87.0,14,4,1.0,4,4.0,14.0,1,9.2,95,3,High,1470.08,0.16,3.0,3.84,0.73,0.05,1,0,False,False,True,False,False,False,False
EMP0750,46,Female,Sales,Lead,16,23,124074,67.0,26,18,4.0,2,4.0,24.0,2,4.5,38,3,High,5169.75,0.38,3.33,6.58,0.67,0.118,4,1,False,False,False,False,False,False,True
EMP0751,25,Male,Sales,Mid,4,6,63654,11.0,25,2,2.0,2,5.0,0.0,3,9.8,10,2,Medium,9093.43,2.08,3.0,0.0,0.57,0.6,2,0,False,False,False,False,False,False,True
EMP0752,31,Female,Marketing,Mid,2,3,67784,21.0,15,10,4.0,1,2.0,5.0,3,4.0,54,2,Medium,16946.0,0.68,2.33,1.37,0.5,1.0,2,1,False,False,False,True,False,False,False
EMP0753,24,Female,Marketing,Lead,1,7,129825,19.0,2,6,4.0,5,4.0,6.0,3,3.7,91,2,Medium,16228.12,0.1,4.33,1.64,0.12,1.5,4,1,False,False,False,True,False,False,False
EMP0754,39,Male,Finance,Senior,2,9,116839,81.0,24,16,2.0,5,2.0,18.0,2,3.8,6,2,Medium,11683.9,0.29,3.0,4.93,0.2,0.667,3,0,True,False,False,False,False,False,False
EMP0755,57,Female,Operations,Mid,7,7,58808,0.0,14,8,5.0,4,4.0,11.0,1,7.0,6,2,Medium,7351.0,14.0,4.33,3.01,0.88,0.125,2,1,False,False,False,False,True,False,False
EMP0756,43,Male,Finance,Mid,15,24,79210,51.0,16,8,5.0,3,3.0,0.0,0,8.5,52,3,High,3168.4,0.31,3.67,0.0,0.6,0.0,2,0,True,False,False,False,False,False,False
EMP0757,55,Female,HR,Mid,5,13,52786,96.0,7,9,5.0,3,3.0,6.0,3,5.6,15,2,Medium,3770.43,0.07,3.67,1.64,0.36,0.5,2,1,False,True,False,False,False,False,False
EMP0758,29,Female,IT,Senior,12,15,113638,23.0,4,12,3.0,1,3.0,18.0,2,9.8,68,2,Medium,7102.38,0.17,2.33,4.93,0.75,0.154,3,1,False,False,True,False,False,False,False
EMP0759,40,Male,R&D,Junior,15,18,34196,13.0,18,14,5.0,2,4.0,12.0,1,6.0,57,3,High,1799.79,1.29,3.67,3.29,0.79,0.062,1,0,False,False,False,False,False,True,False
EMP0760,58,Male,Sales,Manager,15,17,145988,35.0,24,4,2.0,1,2.0,25.0,1,4.1,56,1,Low,8110.44,0.67,1.67,6.85,0.83,0.062,5,0,False,False,False,False,False,False,True
EMP0761,27,Male,R&D,Lead,2,7,135507,68.0,27,2,3.0,5,5.0,11.0,2,6.3,7,2,Medium,16938.38,0.39,4.33,3.01,0.25,0.667,4,0,False,False,False,False,False,True,False
EMP0762,47,Male,Operations,Mid,12,12,50940,74.0,5,7,5.0,2,1.0,14.0,3,7.8,51,2,Medium,3918.46,0.07,2.67,3.84,0.92,0.231,2,0,False,False,False,False,True,False,False
EMP0763,55,Male,Sales,Senior,13,18,113108,23.0,6,19,3.0,1,5.0,21.0,0,8.8,58,2,Medium,5953.05,0.25,3.0,5.75,0.68,0.0,3,0,False,False,False,False,False,False,True
EMP0764,27,Male,Finance,Mid,7,8,77484,59.0,27,9,2.0,4,4.0,12.0,3,6.2,64,2,Medium,8609.33,0.45,3.33,3.29,0.78,0.375,2,0,True,False,False,False,False,False,False
EMP0765,58,Other,Operations,Mid,11,19,79715,94.0,7,12,5.0,5,3.0,27.0,1,7.2,26,2,Medium,3985.75,0.07,4.33,7.4,0.55,0.083,2,2,False,False,False,False,True,False,False
EMP0766,54,Male,Finance,Manager,7,8,143806,54.0,15,2,1.0,3,3.0,14.0,0,4.9,58,2,Medium,15978.44,0.27,2.33,3.84,0.78,0.0,5,0,True,False,False,False,False,False,False
EMP0767,43,Male,Operations,Junior,8,14,34133,76.0,26,7,2.0,1,2.0,21.0,3,7.5,31,2,Medium,2275.53,0.34,1.67,5.75,0.53,0.333,1,0,False,False,False,False,True,False,False
EMP0768,42,Female,R&D,Junior,0,0,47043,79.0,1,8,4.0,5,4.0,29.0,0,9.9,66,3,High,47043.0,0.01,4.33,7.95,0.0,0.0,1,1,False,False,False,False,False,True,False
EMP0769,27,Male,IT,Mid,5,11,60225,23.0,24,11,4.0,5,5.0,11.0,2,3.3,92,2,Medium,5018.75,1.0,4.67,3.01,0.42,0.333,2,0,False,False,True,False,False,False,False
EMP0770,27,Female,IT,Mid,18,22,59752,76.0,4,10,3.0,3,4.0,19.0,3,9.2,13,3,High,2597.91,0.05,3.33,5.21,0.78,0.158,2,1,False,False,True,False,False,False,False
EMP0771,25,Female,R&D,Mid,10,17,53457,23.0,29,1,4.0,3,4.0,11.0,1,6.9,18,2,Medium,2969.83,1.21,3.67,3.01,0.56,0.091,2,1,False,False,False,False,False,True,False
EMP0772,51,Female,Finance,Senior,10,13,89241,53.0,25,17,2.0,3,3.0,26.0,1,4.8,94,2,Medium,6374.36,0.46,2.67,7.12,0.71,0.091,3,1,True,False,False,False,False,False,False
EMP0773,32,Male,Sales,Senior,12,21,80453,25.0,1,8,1.0,1,5.0,5.0,0,9.7,75,2,Medium,3656.95,0.04,2.33,1.37,0.55,0.0,3,0,False,False,False,False,False,False,True
EMP0774,51,Male,Sales,Senior,10,16,89896,65.0,11,1,2.0,3,1.0,26.0,2,6.4,13,2,Medium,5288.0,0.17,2.0,7.12,0.59,0.182,3,0,False,False,False,False,False,False,True
EMP0775,52,Male,Finance,Junior,17,22,40976,79.0,18,1,5.0,4,3.0,9.0,3,5.3,24,3,High,1781.57,0.22,4.0,2.47,0.74,0.167,1,0,True,False,False,False,False,False,False
EMP0776,45,Female,R&D,Mid,14,18,65872,37.0,14,2,5.0,5,5.0,19.0,2,4.3,57,2,Medium,3466.95,0.37,5.0,5.21,0.74,0.133,2,1,False,False,False,False,False,True,False
EMP0777,30,Male,Operations,Junior,0,3,30818,64.0,22,15,3.0,3,2.0,28.0,2,4.7,29,2,Medium,7704.5,0.34,2.67,7.67,0.0,2.0,1,0,False,False,False,False,True,False,False
EMP0778,24,Male,Finance,Junior,6,12,34868,74.0,11,18,4.0,5,3.0,23.0,0,8.8,56,3,High,2682.15,0.15,4.0,6.3,0.46,0.0,1,0,True,False,False,False,False,False,False
EMP0779,52,Other,Sales,Mid,12,16,66396,50.0,10,3,4.0,2,2.0,8.0,0,7.3,54,2,Medium,3905.65,0.2,2.67,2.19,0.71,0.0,2,2,False,False,False,False,False,False,True
EMP0780,58,Male,IT,Junior,11,15,42171,51.0,27,17,3.0,2,3.0,1.0,3,9.4,5,3,High,2635.69,0.52,2.67,0.27,0.69,0.25,1,0,False,False,True,False,False,False,False
EMP0781,57,Male,Operations,Junior,17,17,30920,42.0,17,19,4.0,3,4.0,6.0,1,4.6,35,3,High,1717.78,0.4,3.67,1.64,0.94,0.056,1,0,False,False,False,False,True,False,False
EMP0782,45,Male,Sales,Junior,18,19,48802,28.0,4,17,5.0,5,5.0,8.0,3,3.8,19,2,Medium,2440.1,0.14,5.0,2.19,0.9,0.158,1,0,False,False,False,False,False,False,True
EMP0783,52,Female,IT,Manager,14,18,122017,51.0,24,9,1.0,2,2.0,24.0,2,3.0,55,1,Low,6421.95,0.46,1.67,6.58,0.74,0.133,5,1,False,False,True,False,False,False,False
EMP0784,27,Male,Sales,Manager,7,9,127957,80.0,15,10,2.0,3,3.0,11.0,0,6.6,77,2,Medium,12795.7,0.19,2.67,3.01,0.7,0.0,5,0,False,False,False,False,False,False,True
EMP0785,23,Female,Finance,Senior,18,19,84792,57.0,26,16,4.0,5,2.0,4.0,2,10.0,69,3,High,4239.6,0.45,3.67,1.1,0.9,0.105,3,1,True,False,False,False,False,False,False
EMP0786,41,Female,R&D,Manager,9,12,175982,53.0,16,19,5.0,3,3.0,0.0,0,7.9,44,3,High,13537.08,0.3,3.67,0.0,0.69,0.0,5,1,False,False,False,False,False,True,False
